#
# 1-day summary product time series for sylvania
#
# Site: sylvania
# Veg Type: EN
# ROI ID Number: 1001
# Lat: 46.242
# Lon: -89.348
# Elev: 540
# UTC Offset: -6
# Image Count Threshold: 1
# Aggregation Period: 1
# Solar Elevation Min: 10.0
# Time of Day Min: 00:00:00
# Time of Day Max: 23:59:59
# ROI Brightness Min: 100
# ROI Brightness Max: 665
# Creation Date: 2020-08-17
# Creation Time: 16:33:57
# Update Date: 2020-08-19
# Update Time: 05:56:25
#
date,year,doy,image_count,midday_filename,midday_r,midday_g,midday_b,midday_gcc,midday_rcc,r_mean,r_std,g_mean,g_std,b_mean,b_std,gcc_mean,gcc_std,gcc_50,gcc_75,gcc_90,rcc_mean,rcc_std,rcc_50,rcc_75,rcc_90,max_solar_elev,snow_flag,outlierflag_gcc_mean,outlierflag_gcc_50,outlierflag_gcc_75,outlierflag_gcc_90
2015-08-21,2015,233,12,sylvania_2015_08_21_120008.jpg,108.06852,103.49784,59.32290,0.38207,0.39894,97.02155,5.01876,93.74710,4.27830,56.30218,1.38205,0.37938,0.00302,0.38028,0.38160,0.38205,0.39254,0.00579,0.39370,0.39595,0.39892,55.80621,NA,NA,NA,NA,NA
2015-08-22,2015,234,23,sylvania_2015_08_22_120007.jpg,100.57980,96.56181,55.96449,0.38151,0.39738,98.76943,5.97902,93.97826,3.27282,55.71188,2.68012,0.37819,0.00351,0.37857,0.38115,0.38243,0.39720,0.01378,0.39738,0.40998,0.41543,55.47145,NA,NA,NA,NA,NA
2015-08-23,2015,235,23,sylvania_2015_08_23_120008.jpg,99.04632,97.33736,61.17485,0.37792,0.38456,97.90912,5.25089,99.19396,4.94837,64.37620,10.22106,0.37998,0.00877,0.38263,0.38565,0.38754,0.37515,0.01385,0.37912,0.38462,0.38512,55.13353,NA,NA,NA,NA,NA
2015-08-24,2015,236,23,sylvania_2015_08_24_120007.jpg,101.51669,102.42458,69.59791,0.37444,0.37112,95.42835,3.14389,96.99851,2.90264,60.16197,5.36183,0.38418,0.00433,0.38528,0.38634,0.38875,0.37803,0.00966,0.38088,0.38436,0.38719,54.79257,NA,NA,NA,NA,NA
2015-08-25,2015,237,23,sylvania_2015_08_25_120007.jpg,94.36803,96.59874,56.66269,0.39009,0.38109,97.40098,5.80805,100.42654,6.07536,65.50054,10.19542,0.38201,0.00794,0.38532,0.38760,0.38879,0.37060,0.01083,0.37314,0.38012,0.38298,54.44862,NA,NA,NA,NA,NA
2015-08-26,2015,238,23,sylvania_2015_08_26_120008.jpg,72.05555,73.66877,46.76092,0.38272,0.37434,94.99906,9.24209,93.80678,8.97519,60.81208,9.74991,0.37614,0.00739,0.37865,0.38165,0.38371,0.38096,0.01241,0.38220,0.39161,0.39612,54.10175,NA,NA,NA,NA,NA
2015-08-27,2015,239,23,sylvania_2015_08_27_120008.jpg,103.27161,97.98822,55.54208,0.38157,0.40215,103.45306,9.20840,97.69985,8.21517,58.90884,12.92992,0.37644,0.00829,0.37853,0.38072,0.38163,0.39853,0.01414,0.39949,0.40643,0.41297,53.75208,NA,NA,NA,NA,NA
2015-08-28,2015,240,23,sylvania_2015_08_28_120007.jpg,99.79435,96.68536,55.78032,0.38328,0.39560,101.52035,4.04764,97.09213,3.02635,57.14474,2.19560,0.37963,0.00384,0.38040,0.38245,0.38349,0.39689,0.00773,0.39682,0.39967,0.40602,53.39972,NA,NA,NA,NA,NA
2015-08-29,2015,241,23,sylvania_2015_08_29_120008.jpg,94.94936,92.19850,53.62249,0.38293,0.39436,99.93363,5.74750,97.16330,5.87146,59.55318,6.86983,0.37862,0.00361,0.37796,0.38104,0.38290,0.38976,0.01466,0.39412,0.39818,0.40083,53.04463,NA,NA,NA,NA,NA
2015-08-30,2015,242,23,sylvania_2015_08_30_120007.jpg,108.89598,102.18889,57.53368,0.38042,0.40539,101.28222,4.88611,96.77105,4.49499,58.42254,6.03929,0.37734,0.00423,0.37863,0.38026,0.38157,0.39513,0.01416,0.39606,0.40527,0.40687,52.68704,NA,NA,NA,NA,NA
2015-08-31,2015,243,23,sylvania_2015_08_31_120007.jpg,101.48520,95.51750,54.98535,0.37906,0.40274,103.50592,4.80821,97.46939,3.42939,59.05151,3.70766,0.37488,0.00421,0.37599,0.37866,0.37941,0.39798,0.00887,0.40175,0.40620,0.40685,52.32692,NA,NA,NA,NA,NA
2015-09-01,2015,244,23,sylvania_2015_09_01_120008.jpg,104.26101,103.48743,65.35199,0.37894,0.38177,103.79362,5.75592,100.66543,3.95816,64.12423,6.31786,0.37493,0.00516,0.37755,0.37874,0.37941,0.38654,0.01467,0.39136,0.40113,0.40230,51.96432,NA,NA,NA,NA,NA
2015-09-02,2015,245,23,sylvania_2015_09_02_120007.jpg,101.25304,103.53596,72.09913,0.37393,0.36568,98.23380,3.29309,104.02431,9.49148,74.17007,18.47288,0.37706,0.00815,0.37723,0.38368,0.38576,0.35809,0.02529,0.36079,0.37780,0.37986,51.59949,NA,NA,NA,NA,NA
2015-09-03,2015,246,23,sylvania_2015_09_03_120007.jpg,103.83966,98.41772,57.33735,0.37912,0.40001,102.18749,10.67615,99.26475,9.90529,63.61139,15.11594,0.37546,0.00886,0.37761,0.37977,0.38055,0.38645,0.01575,0.39124,0.39733,0.39992,51.23236,NA,NA,NA,NA,NA
2015-09-04,2015,247,22,sylvania_2015_09_04_120008.jpg,101.21166,96.53957,57.70151,0.37792,0.39621,100.80153,5.72833,96.93603,3.64202,61.50590,3.97672,0.37396,0.00413,0.37506,0.37740,0.37844,0.38866,0.01146,0.39412,0.39696,0.39824,50.86298,NA,NA,NA,NA,NA
2015-09-05,2015,248,22,sylvania_2015_09_05_120007.jpg,106.93526,101.53899,60.16414,0.37798,0.39806,103.11588,4.90013,101.83684,5.18615,67.67492,11.43107,0.37378,0.00545,0.37544,0.37794,0.37864,0.37920,0.02289,0.38965,0.39788,0.39876,50.49168,NA,NA,NA,NA,NA
2015-09-06,2015,249,16,sylvania_2015_09_06_120007.jpg,99.54521,99.16396,62.81382,0.37918,0.38064,96.62024,6.08022,98.04953,5.53504,65.43483,5.89731,0.37712,0.00320,0.37732,0.37931,0.38031,0.37157,0.00973,0.36879,0.38102,0.38312,50.11832,NA,NA,NA,NA,NA
2015-09-07,2015,250,22,sylvania_2015_09_07_120008.jpg,98.47706,97.93126,61.93455,0.37907,0.38119,101.51202,9.89854,99.89755,10.40529,66.35619,16.75430,0.37429,0.01080,0.37692,0.38148,0.38403,0.38077,0.01627,0.38244,0.39262,0.39764,49.74298,NA,NA,NA,NA,NA
2015-09-08,2015,251,22,sylvania_2015_09_08_120008.jpg,100.30657,95.59669,57.48442,0.37727,0.39586,99.76868,5.24339,99.17699,6.31751,66.32714,11.30201,0.37437,0.00731,0.37550,0.38019,0.38212,0.37709,0.01578,0.38083,0.39130,0.39486,49.36593,NA,NA,NA,NA,NA
2015-09-09,2015,252,22,sylvania_2015_09_09_120007.jpg,107.73501,101.27946,59.07141,0.37779,0.40187,102.87519,6.08086,98.47579,3.63079,60.81804,2.70012,0.37573,0.00331,0.37647,0.37740,0.37778,0.39216,0.00792,0.39624,0.39701,0.40037,48.98729,NA,NA,NA,NA,NA
2015-09-10,2015,253,21,sylvania_2015_09_10_120008.jpg,105.06394,98.69228,58.73737,0.37598,0.40025,98.87171,8.32094,96.53461,6.78101,62.36512,5.73949,0.37438,0.00481,0.37675,0.37745,0.37903,0.38332,0.01739,0.38902,0.39956,0.40361,48.60683,NA,NA,NA,NA,NA
2015-09-11,2015,254,21,sylvania_2015_09_11_120006.jpg,107.79160,100.65006,58.60679,0.37690,0.40364,101.21490,9.22563,100.70863,8.74051,70.34575,14.95773,0.37082,0.01001,0.37506,0.37841,0.38007,0.37290,0.02021,0.37636,0.38736,0.39409,48.22521,NA,NA,NA,NA,NA
2015-09-12,2015,255,21,sylvania_2015_09_12_120007.jpg,95.59536,97.34236,66.67131,0.37496,0.36823,100.57058,7.41863,97.12942,4.84877,63.60319,6.58839,0.37168,0.00413,0.37221,0.37480,0.37625,0.38485,0.02129,0.39443,0.40154,0.40666,47.84183,NA,NA,NA,NA,NA
2015-09-13,2015,256,21,sylvania_2015_09_13_120009.jpg,102.74089,96.27231,57.17041,0.37579,0.40104,100.63858,6.08884,95.32005,3.77599,60.86306,3.23301,0.37109,0.00408,0.37297,0.37463,0.37579,0.39156,0.01293,0.39918,0.40136,0.40172,47.45700,NA,NA,NA,NA,NA
2015-09-14,2015,257,21,sylvania_2015_09_14_120008.jpg,100.50414,94.06174,57.59823,0.37302,0.39857,99.66342,6.13891,94.20224,4.06914,60.85749,4.04399,0.36982,0.00365,0.37036,0.37302,0.37396,0.39107,0.01262,0.39806,0.40022,0.40136,47.07133,NA,NA,NA,NA,NA
2015-09-15,2015,258,21,sylvania_2015_09_15_120008.jpg,100.03541,92.99823,55.88608,0.37361,0.40188,99.57314,6.55863,94.67933,4.78225,59.96892,6.90798,0.37237,0.00428,0.37254,0.37578,0.37750,0.39185,0.02089,0.39742,0.40264,0.41121,46.68441,NA,NA,NA,NA,NA
2015-09-16,2015,259,21,sylvania_2015_09_16_120006.jpg,101.10397,94.32465,57.50387,0.37292,0.39973,98.88450,3.80965,94.97003,2.07528,59.91721,3.58938,0.37424,0.00253,0.37492,0.37587,0.37652,0.38965,0.01198,0.38869,0.39973,0.40591,46.29677,NA,NA,NA,NA,NA
